"Id","FirstName","LastName","Title","ShortDescription","Presentation","ServiceIds"
"d71ed149-891a-452c-b813-758ce26ad56e","Johanna","Nuutinen","Psykoterapeutti, Psykologi","Kuunteleva ja läsnäoleva aikuisten psykologi","Mielenterveysongelmat, työssäjaksamiseen liittyvät haasteet, elämäntilannekriisit, laajat psykologiset tutkimukset, työkykyarviot ja muistitutkimukset ovat erityisosaamistani. Valmistun alkuvuonna 2023 kognitiiviseksi aikuisten psykoterapeutiksi. Minulla on pitkä kokemus aikuispsykiatrian eri toimipaikoissa työskentelystä. Viimeisimmin olen työskennellyt työterveydessä. Tervetuloa vastaanotolleni!","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, 5c293540-ef20-437d-945f-3321804b8a08, Psykologi, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Väsymys, Psykoterapia, psykoterapeutti, Vakavaan sairauteen sopeutuminen, afa8545f-02d2-4d39-9e1f-62fedbdb9724, 15a284a3-75f0-4030-95da-672c8b50cbed, ADHD:n arviointi ja tuki, Eroauttaminen, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Ikääntyvän psykologinen tuki, Unettomuus, Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Itsetuhoisuuden tutkimus ja hoito, Neuropsykiatristen oireiden arviointi ja tuki, Ahdistuneisuushäiriöiden tutkimus ja hoito , Vihan käsittely, Psykoosien ja skitsofrenian tutkimus ja hoito, Psykologinen tutkimus, Pakko-oireiden tutkimus ja hoito, Kriisituki, Riippuvuuksien arviointi ja tuki, Epävakaan persoonallisuushäiriön tutkimus ja hoito "
"0cc5d278-395d-4b45-8fdd-45ae3f50ac24","Pyry","Larkkonen","Psykologi, psykoterapeutti","Olen koulutukseltani psykologi ja kognitiivis-analyyttinen psykoterapeutti.","Vastaanotollani asiakkaan tilanne, toiveet käynneille ja niiden määrä suuntaavat yksilöllisesti yhteistyön fokusta ja etenemisen tapaa. Yleisimpänä työskentelymuotona on asioita yhdessä tutkiva, havainnoiva ja ymmärrykseen pyrkivä keskustelu. 

Psykologina ja psykoterapeuttina minulle on tärkeää pyrkiä luomaan levollinen ja avoin tila, missä on mahdollista vapaasti pohtia ja käsitellä omia asioita ja kokemuksia. Oireiden ohella minulla on tapana kiinnittää huomiota ilmiongelman taustalla oleviin tekijöihin sekä mahdollisuuksiin elää omannäköistä ja itselle merkityksellistä elämää. 

Palveluihini Terveystalossa kuuluvat yksittäiset tapaamiset ja lyhytpsykoterapian käyntijaksot.

Tervetuloa vastaanotolleni.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Psykologi, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Eroauttaminen, Kognitiiviset menetelmät, Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Kognitiivis-analyyttinen psykoterapia (KAT), Ahdistuneisuushäiriöiden tutkimus ja hoito , Vihan käsittely, Hyväksymis- ja omistautumisterapia (HOT), Kriisituki, Epävakaan persoonallisuushäiriön tutkimus ja hoito , Psykoterapia, psykoterapeutti, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Interpersonaalinen psykoterapia (IPT), Psykologin palvelut"
"9cde4dc4-7ebc-4692-8137-dcdb8b5f0476","Minna","Mäkelä","Psykoterapeutti","Läsnäoleva ja kuunteleva psykoterapeutti","Olen koulutukseltani kognitiivinen psykoterapeutti ja sosiaalityöntekijä (YTM). Työvuosieni aikana olen kohdannut kaikenikäisiä ihmisiä erilaisissa elämäntilanteissa. Työskentelyssäni huomioin asiakkaan osana lähiverkostoaan. 

Psykoterapiatyötä olen tehnyt aikuisten, nuorten ja lasten kanssa. Psykoterapeuttina olen läsnä oleva ja kuunteleva. Olen myös aktiivinen vuorovaikutuksessa, kyselen ja kannustan. Terapiatyöskentely on aina tavoitteellista ja tavoitteet asetetaan yhdessä asiakkaan kanssa.

Minulle voi varata ajan yksittäisille käynneille tai lyhytpsykoterapiaan. Valitettavasti en voi aloittaa pitkiä Kela- kuntoutuspsykoterapioita. Alaikäisen kohdalla on suositeltavaa huoltajan osallistuminen ensimmäiselle käynnille.

Tervetuloa vastaanotolleni.","Psykoterapia, psykoterapeutti, Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , 5c293540-ef20-437d-945f-3321804b8a08, Nuorten psykoterapia, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Väsymys, afa8545f-02d2-4d39-9e1f-62fedbdb9724, 15a284a3-75f0-4030-95da-672c8b50cbed, Uni-valverytmin häiriö, Eroauttaminen, Kognitiiviset menetelmät, Soittopyyntö, Nuoren psykologinen tuki, Lasten psykoterapia, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Unettomuus, Lapsiperheen mielen tuki, Syömishäiriöiden tutkimus ja hoito, Kognitiivinen psykoterapia, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Lapsen psykologinen tuki, Ahdistuneisuushäiriöiden tutkimus ja hoito , Vihan käsittely, Pakko-oireiden tutkimus ja hoito, Unihäiriöt, Kriisituki, Perheen tuki, b2b31ce3-061f-47d9-9fd8-80a62b89b498, Ikääntyvän psykologinen tuki, Työuupumuksen tutkimus ja hoito"
"45195f3f-7dda-4e55-933d-4f922089946d","Seppo","Laakso","Psykoterapeutti","Yksilö- ja pariterapian ammattilainen, jolla on vuosien kokemus inhimillisen elämän moninaisista kriiseistä","Yksilön, perheen ja parisuhteen kysymykset ja kriisit, kuten perheen kehitysvaiheet, yksilön ikäkausikriisit,
vakava sairastuminen, kuolema, suru, läheisen itsemurha, muut traumaattiset kokemukset ja eroproblematiikka, masennus ja työuupumus. 

Olen avoin myös asiakkaan elämänkatsomuksellisille kysymyksille. Minulla on vuosien työkokemus erillisestä miesten terapiavastaanotosta, johon liittyen olen ohjannut useita miesten kasvu- ja eroryhmiä.","Surevan tuki, Elintapamuutosten psykologinen tuki, Seksuaaliterapia, Stressin säätelytaitojen vahvistaminen, Kriisi- ja traumapsykoterapia, Pariterapia, 5c293540-ef20-437d-945f-3321804b8a08, Psykoterapia, psykoterapeutti, Vakavaan sairauteen sopeutuminen, Perheen tuki, Ikääntyvän psykologinen tuki, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Fobioiden tutkimus ja hoito , Ratkaisu- ja voimavarakeskeinen psykoterapia , b70231e4-f9e5-45e4-9165-de74d5223f17, Perheterapia"
"41a234df-328b-4837-a985-74078ac42a8f","Anu","Malmström","Psykoterapeutti, psykologi","","Olen psykologi ja kognitiivinen psykoterapeutti. Minulla on kokemusta monenlaisten elämänvaiheiden ja -vaikeuksien parissa työskentelystä, psykiatriasta arkiseen elämään ja kriiseihin. Erityisosaamista minulla on aikuispsykiatriasta. Kokemusta on myös neuropsykologisista teemoista, kuten ADHD:sta ja Aspergerista, ja niissä tukemisesta. Työssäni minulle on tärkeää hyvä yhteistyösuhde, jossa yhteisesti haemme uutta ymmärrystä mihin tahansa aiheisiin, kokemuksiin ja tunteisiin. Yhdessä myös määrittelemme juuri sinulle tärkeät tavoitteet ja tavat edetä niitä kohti.

Minulle voit varata aikaa psykologin tuki- ja kriisikäynneille. En ota tällä hetkellä vastaan Kelan kuntoutuspsykoterapia-asiakkaita.","Surevan tuki, Elintapamuutosten psykologinen tuki, Lapsen tai nuoren psykologinen arviointi, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Psykologi, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Kivun psykologinen hoito, ADHD:n arviointi ja tuki, Eroauttaminen, Kognitiiviset menetelmät, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Nuoren psykologinen tuki, Ikääntyvän psykologinen tuki, Unettomuus, Työuupumuksen tutkimus ja hoito, Tietoisuustaidot eli Mindfulness, Syömishäiriöiden tutkimus ja hoito, Kognitiivinen psykoterapia, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Seksuaalisuuden ja sukupuolen moninaisuus, Fobioiden tutkimus ja hoito , Itsetuhoisuuden tutkimus ja hoito, Neuropsykiatristen oireiden arviointi ja tuki, Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Vihan käsittely, Psykoosien ja skitsofrenian tutkimus ja hoito, Hyväksymis- ja omistautumisterapia (HOT), Pakko-oireiden tutkimus ja hoito, Kriisituki, Riippuvuuksien arviointi ja tuki, Unettomuuden hoito (yksilötuki), Epävakaan persoonallisuushäiriön tutkimus ja hoito "
"5de2ed3b-e146-476a-9ab1-cc85bbc362bb","Pirjo","Linna","Psykoterapeutti","Olen erityistason voimavarakeskeinen pari-ja perheterapeutti ja seksuaaliterapeutti. Valviran laillistama psykoterapeutti, sertifioitu aikuisten EMDR","Minulla on vahva osaaminen kiintymyskeskeisestä ja vakauttavasta terapiatyöskentelystä yksilöiden, pariskuntien ja perheiden kanssa. Minulle tärkeää työssäni on luoda asiakkaaseen lämmin, turvallinen ja luottamuksellinen suhde, joka syntyy myötätuntoisesta ja kannustavasta vuorovaikutuksesta. Terapeuttina olen osallistuva ja työskentelen tutkivalla työotteella. Käytän monipuolisesti ja joustavasti eri terapeuttisia keinoja (esim. harjoitteita, tunteiden ja käyttäytymisen säätelyn harjoituksia, kehollisia ja vakauttavia menetelmiä) huomioiden asiakkaan tilanteen, tarpeet ja tavoitteet.

Parhaimmillaan psykoterapia lisää itsetuntemustasi, mikä näkyy arjen toimivuutena ja elämän mielekkyytenä. Keskustelunaiheet voivat liittyä esimerkiksi parisuhteen pulmiin, perheenjäsenten vuorovaikutukseen, vanhemmuuteen ja kasvatukseen, kuormittavaan elämäntilanteeseen, erilaisiin traumoihin, kriiseihin tai itsetunnon kehittämiseen. Tervetuloa!","Surevan tuki, Seksuaaliterapia, Stressin säätelytaitojen vahvistaminen, Psykofyysiset menetelmät, Paniikkihäiriön tutkimus ja hoito , Pariterapia, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Väsymys, Psykoterapia, psykoterapeutti, Vakavaan sairauteen sopeutuminen, afa8545f-02d2-4d39-9e1f-62fedbdb9724, ADHD:n arviointi ja tuki, Eroauttaminen, Perheen tuki, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Nuoren psykologinen tuki, EMDR, Ikääntyvän psykologinen tuki, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Unettomuus, Työuupumuksen tutkimus ja hoito, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Lapsen psykologinen tuki, Fobioiden tutkimus ja hoito , Itsetuhoisuuden tutkimus ja hoito, Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Vihan käsittely, Pakko-oireiden tutkimus ja hoito, Kriisituki, Perheterapia"
"284d2541-5e5a-426f-b88b-318a61566804","Minna","Wikgren","Psykoterapeutti, psykologi","Työterveyden lyhytpsykoterapia vastaanottoa.","Tällä hetkellä aikoja vain työterveyden lyhytpsykoterapia asiakkaille! Vastaanotto pääsääntöisesti torstaisin. Olen työskennellyt yli 20 vuoden ajan eri ikäryhmien kanssa, niin yksilö-, pari- kuin perhevastaanotoillakin. Olen peruskoulutukseltani psykologi ja sen lisäksi perhe- ja paripsykoterapian kouluttajapsykoterapeutti.

Vastaanotolla on mahdollista lähteä työskentelemään oikeastaan minkä tahansa ongelmatilanteen kanssa. Kokoonpano ja työskentelyn kulku räätälöidään yhdessä aloituskäynnillä. Myös kertaluonteinen vastaanotto on mahdollinen ja toisinaan tilanteeseen riittävä. 

Tervetuloa!","Työterveyden lyhytpsykoterapia"
"ee7d61fc-1683-406e-a5f6-1b32dd6a7324","Katriina","Virta","Psykoterapeutti","","Olen psykoterapeuttina vahvasti läsnäoleva, kuunteleva ja asiakkaan elämänkokemusta kunnioittava. Minulle on tärkeää luoda asiakkaaseen luottamuksellinen ja turvallinen suhde. Voit lähestyä minua, jos huolesi liittyvät masennukseen, ahdistukseen tai muihin elämän kriisitilanteisiin tai haluat pohtia elämäntilannettasi yhdessä ammattilaisen kanssa.

Olen kokenut, Valviran hyväksymä avoimen dialogin pari- ja perheterapeutti sekä sosiaalityöntekijä (YTM). Hoidan mielelläni niin pari-, perhe- kuin yksilöasiakkaita. Erityisosaamistani on lasten huomioiminen vanhemman sairastaessa sekä dialoginen työskentelytapa.

Vastaanotolleni voit hakeutua niin työterveyshuollon lyhytpsykoterapia-asiakkaana kuin vakuutusyhtiön tukemana tai itse maksavana. Tapaamiset voidaan toteuttaa myös etäyhteydellä.

Otan vastaan yli 16-vuotiaita asiakkaita. Perheasioissa voin tavata tarvittaessa koko perhettä asiakkaan kanssa.

Tavataan ja mietitään yhdessä, miten voin olla sinulle avuksi.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Pariterapia, 5c293540-ef20-437d-945f-3321804b8a08, Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vakavaan sairauteen sopeutuminen, afa8545f-02d2-4d39-9e1f-62fedbdb9724, 15a284a3-75f0-4030-95da-672c8b50cbed, Eroauttaminen, Ikääntyvän psykologinen tuki, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Unettomuus, Työuupumuksen tutkimus ja hoito, Mielen hyvinvoinnin asiantuntijaluennot, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Mielenterveyden tuki ja hoito, Seksuaalisuuden ja sukupuolen moninaisuus, Fobioiden tutkimus ja hoito , Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Vihan käsittely, Psykoosien ja skitsofrenian tutkimus ja hoito, Parisuhteen hyvinvointi, b70231e4-f9e5-45e4-9165-de74d5223f17, Perheterapia"
"a7f0d785-3ce3-401d-bfe4-bac2eef883c3","Anu","Vesaniemi","psykoterapeutti, perhe- ja pariterapian psykoterapeutti","Psykoterapiapalveluita yksilöille, perheille ja pariskunnille","Tarjoan psykoterapiapalveluita yksilöille, perheille ja pariskunnille. Teen mielelläni lyhytpsykoterapiaa työterveyden ja vakuutusyhtiöiden asiakkaille. Lisäksi voit tulla asiakkaaksi myös itse maksavana. Näiden ohella toimin työnohjaajana sekä tarjoan perhe- ja paripsykoterapiaa KELA:n palveluntuottajana 16-67-vuotiaille.

Työskentelyssäni pidän tärkeänä luottamuksellisen ja turvallisen yhteistyösuhteen rakentamista, 
asiakkaan oman toimijuuden tukemista, dialogista ja reflektiivistä työotetta sekä kuulluksi tulemista. 

Turvallinen ja aito terapiasuhde luo pohjan terapiaprosessille, jossa on mahdollista pysähtyä tarkastelemaan elämän eri osa-alueita. Työskentely voi painottua mm. ihmissuhteisiin, masennukseen, uupumukseen, elämänkriiseihin tai työhön liittyviin haasteisiin. Työskentelyn pyrkimyksenä on yhdessä tutkien luoda uusia, vaihtoehtoisia näkökulmia jäsentämään asiakkaan elämäntarinaa.

Olet lämpimästi tervetullut vastaanotolleni!","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Pariterapia, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Päihdeongelmien lyhytpsykoterapia työterveysasiakkaille, Kivun psykologinen hoito, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Työnohjauspalvelut, Kelan kuntoutuspsykoterapia, Eroauttaminen, Perheen tuki, Ikääntyvän psykologinen tuki, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Työuupumuksen tutkimus ja hoito, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Itsetuhoisuuden tutkimus ja hoito, Ratkaisu- ja voimavarakeskeinen psykoterapia , Ahdistuneisuushäiriöiden tutkimus ja hoito , Vihan käsittely, Kriisituki, Riippuvuuksien arviointi ja tuki, Väsymys ja sen hoito, Perheterapia, Epävakaan persoonallisuushäiriön tutkimus ja hoito "
"39d4c3c3-51e5-4191-9e75-e4bf773cb9d4","Maikki","Louhivaara","Psykoterapeutti, työnohjaaja, KM","Psykoterapeutti, työnohjaaja, KM","Olen työskennellyt psykoterapeuttina sekä yksilöiden että parien ja perheiden kanssa päätoimisesti vuodesta 2009 alkaen.  Asiakastyössä minulle tuttuja teemoja ovat ahdistus, masennus, erilaiset kuormittavat elämäntilanteet, ihmissuhdeongelmat, kriisit, traumaattiset kokemukset, narsismin kohtaaminen, vaikeudet parisuhteessa, uskottomuus, erotilanteet tai vanhemmuuden kysymykset. 

Vastaanotolleni ovat tervetulleita myös työterveyden lyhytpsykoterapia-asiakkaat. Jos tulet kumppanisi tai perheesi kanssa yhdessä, varaathan tupla-ajan. Autan myös erilaisissa työssäjaksamiseen liittyvissä kysymyksissä. Olen psykoterapeutti (Valvira) ja työnohjaaja (STOry). 

Erikoistumisalueitani ovat pari- ja perhepsykoterapia. Pohjakoulutukseltani olen kasvatustieteiden maisteri. Pyrin luomaan turvallisen ilmapiirin, jossa vaikeitakin asioita voisi pohtia erilaisista näkökulmista. Psykoterapia on investointi omaan tulevaisuuteen. 

Lämpimästi tervetuloa vastaanotolleni!","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Pariterapia, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Työnohjauspalvelut, Eroauttaminen, Perheen tuki, Integratiiviset psykoterapiat, Unettomuus, Työuupumuksen tutkimus ja hoito, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Ahdistuneisuushäiriöiden tutkimus ja hoito , Vihan käsittely, Kriisituki, Väsymys ja sen hoito"
"db115887-880c-4c2c-91ef-fd644f42e521","Irina","Järvenpää","Psykoterapeutti","Yksilö-, pari- ja perhepsykoterapeutti.","Minulla on pitkä kokemus yksilöiden, parien ja perheiden kanssa työskentelystä liittyen elämänkriiseihin ja erilaisiin mielenterveysongelmiin. Psykoterapialla voidaan hoitaa esimerkiksi masennusta ja ahdistuneisuutta tai siinä voidaan käsitellä ihmissuhteisiin, työhön tai opiskeluun liittyviä ongelmia. 

Psykoterapeuttisessa työskentelyssä pyrin luomaan luottamuksellisen ja turvallisen ilmapiirin ja kohtaamaan jokaisen asiakkaan ainutkertaisena yksilönä. Terapeuttina olen aktiivinen ja keskusteleva. Psykoterapiassa pyritään syventämään asiakkaan itseymmärrystä liittyen esimerkiksi omiin tunteisiin, ajattelu- ja reagointitapoihin. Itseymmärryksen lisääntymisen myötä on usein mahdollista löytää uusia näkökulmia asioihin, mikä osaltaan usein johtaa ongelmien helpottumiseen ja parempaan hyvinvointiin. 

Tällä hetkellä minulla ei ole valitettavasti tilaa Kelan uusille kuntoutuspsykoterapioille.","Surevan tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Pariterapia, 5c293540-ef20-437d-945f-3321804b8a08, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Psykodynaaminen ja psykoanalyyttinen psykoterapia, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Vakavaan sairauteen sopeutuminen, afa8545f-02d2-4d39-9e1f-62fedbdb9724, 15a284a3-75f0-4030-95da-672c8b50cbed, Kelan kuntoutuspsykoterapia, Eroauttaminen, Perheen tuki, Soittopyyntö, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Ikääntyvän psykologinen tuki, Työuupumuksen tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Seksuaalisuuden ja sukupuolen moninaisuus, Itsetuhoisuuden tutkimus ja hoito, Ahdistuneisuushäiriöiden tutkimus ja hoito , Kriisituki, b70231e4-f9e5-45e4-9165-de74d5223f17, Perheterapia"
"dbce334b-3f0c-4faa-a562-ddd0d73d7edc","Maria","Nevalainen","Psykoterapeutti","Empaattinen ja voimavarakeskeinen psykoterapeutti","Psykoterapeuttina olen erikoistunut perheiden ja parien kanssa työskentelyyn. Teen mielelläni myös lyhytpsykoterapeuttisia yksilöhoitoja. Minulla on kokemusta riippuvuusongelmien (mm. pelaaminen, päihteet, seksi) sekä masennuksen ja ahdistuksen hoidosta. Psykoterapeuttisen työskentelyn myötä kipeitäkin asioita on mahdollisuus nähdä inhimillisinä ja ymmärryksen kautta luoda mahdollisuus asioiden korjaamiseen.
Olen empaattinen, lämmin ja helposti lähestyttävä. Minulle tärkeää terapiassa on luoda asiakkaille turvallinen ja salliva ilmapiiri, jossa on lupa olla juuri sellainen kuin on. Viitekehyksessäni painottuvat voimavarakeskeiset, dialogiset sekä itsemyötätuntoa vahvistavat menetelmät. Olet lämpimästi tervetullut vastaanotolleni yksin, kumppanin tai perheesi kanssa.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Pariterapia, Masennuksen tutkimus ja hoito , Psykoterapia, psykoterapeutti, Päihdeongelmien lyhytpsykoterapia työterveysasiakkaille, Vakavaan sairauteen sopeutuminen, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Eroauttaminen, Perheen tuki, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Työuupumuksen tutkimus ja hoito, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Parisuhteen tuki, Seksuaalisuuden ja sukupuolen moninaisuus, Ahdistuneisuushäiriöiden tutkimus ja hoito , Vihan käsittely, Kriisituki, Riippuvuuksien arviointi ja tuki, Väsymys ja sen hoito, Perheterapia"
"0140aa59-1b74-42dc-aa30-96125cb35afe","Henna","Julkunen","Psykoterapeutti, Pari- ja perhepsykoterapeutti, sosiaalipsykologi (YTM)","Olet tervetullut vastaanotolleni yksin tai yhdessä puolisosi tai perheenjäsenesi kanssa silloin, kun kaipaat keskusteluapua.","Olen työhistoriassani työskennellyt lasten, nuorten sekä monenlaisten, monimuotoisten perheiden ja parien kanssa. Vastaanotolleni voit hakeutua silloin, jos jokin asia omassa elämäntilanteessasi aiheuttaa pohdintaa, parisuhteessa on ristiriitoja tai perheen ihmissuhteet mietityttävät. Olen koulutukseltani integratiivinen pari- ja perhepsykoterapeutti ja sosiaalipsykologi (YTM). Integratiivinen työote tarkoittaa sitä, että tapaamisten työskentelymenetelmät valitaan sinun ja perheesi tilanteen mukaan. Vastaanotolle tullessasi sinun ei tarvitse tietää, mistä aloittaa, lähdemme tekemään selvittelytyötä yhdessä. Yksilö, pari- ja perhekäyntien lisäksi tarjoan lyhytpsykoterapiaa työterveyshuollon asiakkaille. 
Huomioithan, että Kelan kuntoutuspsykoterapiaa tarjoan pareille ja perheille.","Surevan tuki, Paniikkihäiriön tutkimus ja hoito , Maahanmuuttajan ja turvapaikanhakijan tuki, Sopeutumishäiriöiden tutkimus ja hoito, Psykoterapia, psykoterapeutti, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Päihdeongelmien lyhytpsykoterapia työterveysasiakkaille, Vakavaan sairauteen sopeutuminen, ADHD:n arviointi ja tuki, Kelan kuntoutuspsykoterapia, Integratiiviset psykoterapiat, Nuoren psykologinen tuki, Lapsen ja vanhemman välisen vuorovaikutuksen tuki , Unettomuus, Työuupumuksen tutkimus ja hoito, Mielen hyvinvoinnin asiantuntijaluennot, Syömishäiriöiden tutkimus ja hoito, Työterveyden lyhytpsykoterapia, Fobioiden tutkimus ja hoito , Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Kriisituki, Väsymys ja sen hoito, Perheterapia, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Pariterapia, afa8545f-02d2-4d39-9e1f-62fedbdb9724, Eroauttaminen, Perheen tuki, Ikääntyvän psykologinen tuki, Lapsiperheen mielen tuki, Parisuhteen tuki, Mielenterveyden tuki ja hoito, Lapsen psykologinen tuki, Itsetuhoisuuden tutkimus ja hoito, 88f839d1-9603-4011-921e-be3cde638034, Neuropsykiatristen oireiden arviointi ja tuki, Vihan käsittely, Pakko-oireiden tutkimus ja hoito, Riippuvuuksien arviointi ja tuki"
"2cc0962a-f1e0-476b-b60a-ef7da2b68aca","Merja","Järviö","Psykoterapeutti, pari-ja perhepsykoterapeutti ja seksuaalineuvoja","Elämäntilanteisiin liittyvät haasteet voivat aiheuttaa mielialaoireilua. Etsitään yhdessä keinoja selvitymiseesi ja toipumiseesi.","Olen pari-ja perhepsykoterapeutti ja seksuaalineuvoja. Pohjakoulutukseni on psykiatrian- ja lasten sairaanhoitaja. Minulla on monipuolinen työkokemus ja koulutus lasten,nuorten, perheiden ja pariskuntien auttamistyöstä.Työotteeni on kannustava ja lämmin. Kohdatessani ihmisen olen aidosti läsnä ja kuuntelen. Olen myös sopivasti aktiivinen ja minulla on käytössäni erilaisia työskentelymenetelmiä.Pitkä työkokemus,
koulutus ja elämänkokemus ovat opettaneet ymmärtämään ihmistä kokonaisvaltaisesti.","Surevan tuki, Elintapamuutosten psykologinen tuki, Stressin säätelytaitojen vahvistaminen, Paniikkihäiriön tutkimus ja hoito , Pariterapia, 5c293540-ef20-437d-945f-3321804b8a08, Nuorten psykoterapia, Masennuksen tutkimus ja hoito , Sopeutumishäiriöiden tutkimus ja hoito, d56ba243-016d-48c9-9ceb-4512360489af, Psykoterapia, psykoterapeutti, Psykodynaaminen ja psykoanalyyttinen psykoterapia, 254900d1-fd3b-46b9-af74-501712637774, Vanhempien ohjauskäynnit (osana lapsen tai nuoren psykoterapiaa) , Vakavaan sairauteen sopeutuminen, afa8545f-02d2-4d39-9e1f-62fedbdb9724, 15a284a3-75f0-4030-95da-672c8b50cbed, Eroauttaminen, Kognitiiviset menetelmät, Soittopyyntö, Kaksisuuntaisen mielialahäiriön tutkimus ja hoito, Nuoren psykologinen tuki, Lasten psykoterapia, b2b31ce3-061f-47d9-9fd8-80a62b89b498, Työuupumuksen tutkimus ja hoito, Tietoisuustaidot eli Mindfulness, Lapsiperheen mielen tuki, Työterveyden lyhytpsykoterapia, Lapsen psykologinen tuki, Fobioiden tutkimus ja hoito , Voimavarakeskeinen pari- ja perheterapia, Itsetuhoisuuden tutkimus ja hoito, Ratkaisu- ja voimavarakeskeinen psykoterapia , Ahdistuneisuushäiriöiden tutkimus ja hoito , Seksuaalisuuden kysymykset, Vihan käsittely, Pakko-oireiden tutkimus ja hoito, Tunnekeskeinen paripsykoterapia (EFT), Kriisituki, b70231e4-f9e5-45e4-9165-de74d5223f17, Perheterapia, Mielialahäiriöiden tutkimus ja hoito, Voimavarakeskeinen pariterapia, Epävakaan persoonallisuushäiriön tutkimus ja hoito "
